Año,IdCiclo,Ciclo,Ciclo corto,Ciclo-Año,IdTecnologia,Tecnología,IdModalidad,Modalidad,IdEstado,Estado,IdZona,Zona,IdCultivo,Cultivo,IdEstatus,Estatus,Inicio de siembra,Fin de siembra,Inicio de cosecha,Fin de cosecha,Rendimiento pesimista,Rendimiento optimista,Rendimiento probable,Precio pesimista,Precio optimista,Precio probable,Ingreso probable,Subsidios,TotalFinanciable,TotalNoFinanciable,AportacionN1,AportacionN2,TasaN1,TasaN2,Fecha de termino del prestamo,InicioMinistracion1,FinMinistracion1,InicioMinistracion2,FinMinistracion2,InicioMinistracion3,FinMinistracion3,InicioMinistracion4,FinMinistracion4,Usuario que elabora,Usuario que autoriza,TotalCreditoMenorUDIS,TotalAportacionMenorUDIS,TotalInteresesMenorUDIS,TotalMenorUDIS,TotalCreditoMayorUDIS,TotalAportacionMayorUDIS,TotalInteresesMayorUDIS,TotalMayorUDIS,CostoTotal,UtilidadProbable,CostoUnitario,PuntoEquilibrio,TierraCompaVenta,RentaHA,RentaCiclo,Jornales,AvioInteres,CostoDirecto,IdCapitulo1,Capitulo1,SubTotalFinanciable1,SubTotalNoFinanciable1,Subtotal1,Jornales1,IdCapitulo2,Capitulo2,SubTotalFinanciable2,SubTotalNoFinanciable2,Subtotal2,Jornales2,IdCapitulo3,Capitulo3,SubTotalFinanciable3,SubTotalNoFinanciable3,Subtotal3,Jornales3,IdCapitulo4,Capitulo4,SubTotalFinanciable4,SubTotalNoFinanciable4,Subtotal4,Jornales4,IdCapitulo5,Capitulo5,SubTotalFinanciable5,SubTotalNoFinanciable5,Subtotal5,Jornales5,IdCapitulo6,Capitulo6,SubTotalFinanciable6,SubTotalNoFinanciable6,Subtotal6,Jornales6,IdCapitulo7,Capitulo7,SubTotalFinanciable7,SubTotalNoFinanciable7,Subtotal7,Jornales7,IdCapitulo8,Capitulo8,SubTotalFinanciable8,SubTotalNoFinanciable8,Subtotal8,Jornales8,IdCapitulo9,Capitulo9,SubTotalFinanciable9,SubTotalNoFinanciable9,Subtotal9,Jornales9
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,4,RIEGO POR GOTEO,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,147,MELON,3,Autorizado,15-mar-16,15-abr-16,25-jun-16,31-jul-16,30,45,40,1500,2500,2000,80000,0,48813.56586,18048.86983,0.2,0.2,0.12,0.12,31-ago-16,01-ene-16,01-abr-16,01-may-16,01-jul-16,,,,,Manuel Lleverino González,Armando Caldera Orozco,39040,9773.565858,2977.318366,69839.75406,39040,9773.565858,2977.318366,69839.75406,69839.75406,10160.24594,1745.99,34.91987703,80000,4000,4000,80.75,21.00865918,24.40678293,1,PREPARACIÓN DEL TERRENO,2106.13872,1899.864747,4006.003467,1.125,2,SIEMBRA,11018,288,11306,6,3,FERTILIZACIÓN,4418.7628,1314.461867,5733.224667,1.75,4,LABORES CULTURALES,16248.2804,1260.186933,17508.46733,4.375,5,RIEGOS,11074.92274,4637.928819,15712.85156,7,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1447.4612,848.4274667,2295.888667,0.5,7,"COSECHA, SELECCIÓN Y EMPAQUE",0,7200,7200,60,0,,0,0,0,0,9,DIVERSOS,2500,600,3100,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,4,RIEGO POR GOTEO,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,148,SANDIA,3,Autorizado,15-mar-16,15-abr-16,01-jul-16,31-jul-16,25,35,30,1500,2000,1800,54000,0,31258.74832,11761.53094,0.2,0.2,0.12,0.12,31-ago-16,01-ene-16,01-abr-16,01-may-16,01-jul-16,,,,,Manuel Lleverino González,Armando Caldera Orozco,25000,6258.748321,1839.43392,44859.71318,25000,6258.748321,1839.43392,44859.71318,44859.71318,9140.286816,1495.32,24.92206288,80000,4000,4000,47.75,14.91079662,17.36597129,1,PREPARACIÓN DEL TERRENO,2106.13872,1899.864747,4006.003467,1.125,2,SIEMBRA,7326,144,7470,3,3,FERTILIZACIÓN,3543.5222,917.0481333,4460.570333,1.5,4,LABORES CULTURALES,6751.2804,1012.186933,7763.467333,3.375,5,RIEGOS,6450.615201,2315.789931,8766.405131,8,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2681.1918,1272.6412,3953.833,0.75,7,"COSECHA, SELECCIÓN Y EMPAQUE",0,3600,3600,30,0,,0,0,0,0,9,DIVERSOS,2400,600,3000,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,4,RIEGO POR GOTEO,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,154,CHILE JALAPEÑO,3,Autorizado,15-mar-16,15-abr-16,25-may-16,30-jul-16,50,65,60,3000,5000,4000,240000,0,79276.6299,63631.509,0.2,0.2,0.12,0.12,30-sep-16,01-ene-16,01-mar-16,01-abr-16,01-jul-16,,,,,Manuel Lleverino González,Armando Caldera Orozco,63420,15856.6299,5321.494839,148229.6337,63420,15856.6299,5321.494839,148229.6337,148229.6337,91770.36626,2470.49,37.05740843,80000,4000,4000,45,17.18537371,19.81915748,1,PREPARACIÓN DEL TERRENO,2811.31488,2542.194987,5353.509867,1.5,2,SIEMBRA,42250,0,42250,30,3,FERTILIZACIÓN,4380.5916,418.0344,4798.626,1.25,4,LABORES CULTURALES,8473.1472,835.9648,9309.112,2.5,5,RIEGOS,6725.384422,2437.673611,9163.058033,9,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2236.1918,1272.6412,3508.833,0.75,7,"COSECHA, SELECCIÓN Y EMPAQUE",7000,54525,61525,0,0,,0,0,0,0,9,DIVERSOS,5400,1600,7000,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,4,RIEGO POR GOTEO,24,SAN LUIS POTOSI,103,ALTIPLANO POTOSINO,164,CHILE SECO,3,Autorizado,06-abr-16,30-abr-16,24-ago-16,30-nov-16,3.5,5,4.5,30000,55000,45000,202500,0,148641.1902,3129.239471,0.2,0.2,0.12,0.12,30-nov-16,01-feb-16,30-may-16,01-jun-16,31-dic-16,,,,,Enrique Prado Tasch,Francisco García García,118900,29741.19018,9742.35997,161512.7896,118900,29741.19018,9742.35997,161512.7896,161512.7896,40987.21038,35891.73,3.589173103,150000,10000,10000,36.4375,2.85871911,3.30313756,1,PREPARACIÓN DEL TERRENO,11816.51217,427.9365079,12244.44868,1.1875,2,SIEMBRA,42964,0,42964,7,3,FERTILIZACIÓN,17055,0,17055,0,4,LABORES CULTURALES,2687.01184,177.28,2864.29184,10.5,5,RIEGOS,4532.588415,2225.462963,6758.051378,15,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",5366.07776,298.56,5664.63776,2.75,7,"COSECHA, SELECCIÓN Y EMPAQUE",56720,0,56720,0,0,,0,0,0,0,9,DIVERSOS,7500,0,7500,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,4,RIEGO POR GOTEO,32,ZACATECAS,51,AGENCIAS DE ZACATECAS,133,MAÍZ ALTA PRODUCTIVIDAD,3,Autorizado,15-abr-16,31-may-16,25-nov-16,15-ene-17,12,18,15,2800,3500,3275,49125,963,32058.63463,519.3522,0.101,0.2005,0.111,0.111,31-mar-17,01-mar-16,01-dic-16,,,,,,,Dulce Lexvia Villegas Moreno,Margarita Lobato López,28820,3238.634633,3510.122614,36088.10945,25630,6428.634633,3121.627397,35699.61423,35699.61423,13425.38577,2379.97,10.90064557,60000,6000,6000,19.49375,8.779122869,9.788896071,1,PREPARACIÓN DEL TERRENO,2133.449167,259.195,2392.644167,1.09375,2,SIEMBRA,11822.5,0,11822.5,0,3,FERTILIZACIÓN,6639.941333,45.68,6685.621333,0.2,4,LABORES CULTURALES,440,0,440,2,5,RIEGOS,1844.34,0,1844.34,16,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1827.441333,45.68,1873.121333,0.2,7,"COSECHA, SELECCIÓN Y EMPAQUE",5000,0,5000,0,0,,0,0,0,0,9,DIVERSOS,2350.9628,168.7972,2519.76,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,119,PAPA,3,Autorizado,01-mar-16,30-abr-16,01-jul-16,30-jul-16,30,50,40,6000,8000,7000,280000,0,151021.9179,39457.20108,0.2,0.2,0.12,0.12,30-oct-16,01-ene-16,01-mar-16,01-abr-16,01-jul-16,,,,,Manuel Lleverino González,Armando Caldera Orozco,120800,30221.91793,11008.97719,201488.0962,120800,30221.91793,11008.97719,201488.0962,201488.0962,78511.9038,5037.2,28.78401374,150000,10000,10000,105.875,18.82985388,21.5745597,1,PREPARACIÓN DEL TERRENO,2582.51056,2346.153173,4928.663733,1.375,2,SIEMBRA,51585.9902,873.0668,52459.057,9.5,3,FERTILIZACIÓN,53932.1832,1036.0688,54968.252,5.5,4,LABORES CULTURALES,1298.6004,623.3336,1921.934,5.375,5,RIEGOS,11619.99937,7922.439236,19542.43861,13,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",15678.9768,2632.6412,18311.618,0.75,7,"COSECHA, SELECCIÓN Y EMPAQUE",11323.6574,9023.498267,20347.15567,70.375,0,,0,0,0,0,9,DIVERSOS,3000,15000,18000,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,10,DURANGO,142,AGENCIAS DE DURANGO,112,FRIJOL,3,Autorizado,01-may-16,20-jun-16,20-nov-16,15-ene-17,1.98,2.4,2.2,11700,13650,13000,28600,3300,10821.99912,3704.819842,0.1033,0.2037,0.18,0.15,10-feb-17,01-abr-16,01-may-16,01-jun-16,31-dic-16,,,,,Víctor Manuel Rivas Del Bosque,Ana Paulina Marín Castillo,9690,1131.999124,1390.585427,15917.40439,8610,2211.999124,1029.072503,15555.89147,15555.89147,13044.10853,7070.86,1.196607036,100000,4000,2500,8.5,0.741467116,0.832461471,1,PREPARACIÓN DEL TERRENO,1420.359977,455.5899942,1875.949971,0.25,2,SIEMBRA,1398,342,1740,0,3,FERTILIZACIÓN,2892,0,2892,0,4,LABORES CULTURALES,604,516,1120,4,5,RIEGOS,1409.139147,2008.229847,3417.368994,1.25,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1678.5,348,2026.5,3,7,"COSECHA, SELECCIÓN Y EMPAQUE",315,35,350,0,0,,0,0,0,0,9,DIVERSOS,1105,0,1105,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,19,NUEVO LEON,110,AGENCIAS DE NUEVO LEON,119,PAPA,3,Autorizado,15-mar-16,15-jun-16,15-ago-16,15-nov-16,40,45,43,6085,6500,6292,270556,,200292.2755,1418.958453,0.1037,0.2037,0.1,0.1,31-dic-16,01-ene-16,30-abr-16,01-may-16,30-oct-16,,,,,Ernesto Olaya Fernández,Rosalinda Salgado Flores,179510,20782.2755,15987.13798,217698.3719,159490,40802.2755,14203.45641,215914.6904,215914.6904,54641.30964,5021.27,34.31574863,25000,5000,5500,29.63,27.60544444,31.83284735,1,PREPARACIÓN DEL TERRENO,2809.184477,554.518144,3363.702621,1.2,2,SIEMBRA,55687.50121,333.08184,56020.58305,1.2525,3,FERTILIZACIÓN,44244.65401,224.8546976,44469.50871,5.4775,4,LABORES CULTURALES,568.5347242,98.81257143,667.3472956,0.25,5,RIEGOS,7294,0,7294,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",41787.74107,207.6912,41995.43227,0.45,7,"COSECHA, SELECCIÓN Y EMPAQUE",22851.66,0,22851.66,21,0,,0,0,0,0,9,DIVERSOS,25049,0,25049,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,31,YUCATAN,138,AGENCIAS DE YUCATAN,146,SOYA,3,Autorizado,15-jun-16,15-jul-16,15-oct-16,30-nov-16,1.3,2.5,2,5000,6200,5970,11940,0,8075.13,0,0.11,0.21,0.11,0.0859,15-dic-16,01-jun-16,01-oct-16,,,,,,,Dan Jonatan Sánchez Carmona,Juan Antonio Villaseñor Valenzuela,7180,895.13,432.6093881,8507.739388,6370,1705.13,299.8703339,8375.000334,8375.000334,3564.999666,4187.5,1.402847627,120000,,,9,1.117231212,1.35261809,1,PREPARACIÓN DEL TERRENO,337.5,0,337.5,0,2,SIEMBRA,2403.3,0,2403.3,0,3,FERTILIZACIÓN,465.26,0,465.26,0,4,LABORES CULTURALES,1287.07,0,1287.07,0,5,RIEGOS,1080,0,1080,9,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",555,0,555,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",567,0,567,0,8,COMERCIALIZACIÓN,300,0,300,0,9,DIVERSOS,1080,0,1080,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,7,COAHUILA DE ZARAGOZA,79,AGENCIAS DE COAHUILA,153,TOMATE,3,Autorizado,01-mar-16,31-mar-16,01-may-16,30-nov-16,180,220,200,6000,8000,7000,1400000,0,1034767.754,55805.39502,0.2,0.2,0.12,0.12,28-feb-17,01-ene-16,01-jul-16,01-ago-16,01-dic-16,,,,,Manuel Lleverino González,Armando Caldera Orozco,827810,206957.7535,113447.6952,1204020.844,827810,206957.7535,113447.6952,1204020.844,1204020.844,195979.1562,6020.1,172.0029777,2500000,100000,100000,788.875,134.465385,147.8239648,1,PREPARACIÓN DEL TERRENO,3357.854227,2440.910507,5798.764733,1.625,2,SIEMBRA,198960,0,198960,33,3,FERTILIZACIÓN,52197.8,0,52197.8,4,4,LABORES CULTURALES,170329.0227,108.8,170437.8227,250.25,5,RIEGOS,15203.07663,21575.68452,36778.76115,14,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",49560,0,49560,4,7,"COSECHA, SELECCIÓN Y EMPAQUE",423760,31680,455440,462,0,,0,0,0,0,9,DIVERSOS,121400,0,121400,20
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,16,MICHOACAN,115,CIENEGA DE CHAPALA-CONTEPEC,214,JITOMATE,3,Autorizado,15-may-16,30-jun-16,15-ago-16,30-mar-17,270,400,340,5000,11000,7500,2550000,,1646855.244,222.156,0.100043,0.200053,0.12,0.12,15-abr-17,01-may-16,01-ago-16,01-sep-16,01-mar-17,,,,,Usiel Picazo Garrido,María Carmen Moreno García,1482090,164765.244,134877.1708,1781954.571,1317380,329475.244,119888.6038,1766966.004,1766966.004,783033.9962,5196.96,235.5954672,750000,10000,5000,2360.5,191.6358138,219.5806992,1,PREPARACIÓN DEL TERRENO,3600,0,3600,20,2,SIEMBRA,295600,0,295600,20,3,FERTILIZACIÓN,623974.1,0,623974.1,0,4,LABORES CULTURALES,246590,0,246590,1240.5,5,RIEGOS,28000,0,28000,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",139678.644,222.156,139900.8,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",279412.5,0,279412.5,1080,0,,0,0,0,0,9,DIVERSOS,30000,0,30000,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,17,MORELOS,62,ORIENTE MORELOS,153,TOMATE,3,Autorizado,01-ago-16,31-dic-16,01-ene-17,31-may-17,180,220,200,3500,6500,5500,1100000,,712331.7974,0,0.1,0.2,0.19,0.12,01-jul-17,01-ago-16,01-oct-16,01-nov-16,01-dic-16,01-ene-17,01-may-17,,,Benjamin Dávila Casique,Mariano Medina Hernández,641090,71241.7974,87624.34392,799956.1413,569850,142481.7974,49192.61413,761524.4115,761524.4115,338475.5885,3807.62,138.4589839,150000,15000,15000,2050,112.5532026,129.5148723,1,PREPARACIÓN DEL TERRENO,15270,0,15270,0,2,SIEMBRA,60000,0,60000,0,3,FERTILIZACIÓN,125912.8247,0,125912.8247,0,4,LABORES CULTURALES,251100,0,251100,1590,5,RIEGOS,1100,0,1100,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",33868.8327,0,33868.8327,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",94000,0,94000,460,8,COMERCIALIZACIÓN,40000.14,0,40000.14,0,9,DIVERSOS,91080,0,91080,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,22,QUERETARO,136,ZONA DEL VALLE,214,JITOMATE,3,Autorizado,15-jun-16,15-jul-16,01-sep-16,31-may-17,300,400,350,25000,35000,30000,10500000,,7435919.224,0,,0.205,,0.05,31-may-17,01-jun-16,01-ago-16,01-sep-16,31-may-17,,,,,Gustavo Gerardo Guevara Aguilar,Enrique Trejo Torres,,,,,5911540,1524379.224,250442.5396,7686361.764,7686361.764,2813638.236,21961.03,256.2120588,2700000,1000000,1000000,3192,205.399418,247.8639741,1,PREPARACIÓN DEL TERRENO,824967,0,824967,0,2,SIEMBRA,1036250,0,1036250,0,3,FERTILIZACIÓN,1499030.524,0,1499030.524,0,4,LABORES CULTURALES,422400,0,422400,2112,5,RIEGOS,135000,0,135000,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",234026.7001,0,234026.7001,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",670020,0,670020,1080,8,COMERCIALIZACIÓN,1179900,0,1179900,0,9,DIVERSOS,1434325,0,1434325,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,22,QUERETARO,136,ZONA DEL VALLE,216,CHILE PIMIENTO,3,Autorizado,01-jul-16,15-jul-16,15-sep-16,30-may-17,180,260,240,30000,50000,43200,10368000,,6627161.627,0,,0.2,,0.05,31-may-17,01-may-16,30-jun-16,01-jul-16,30-abr-17,,,,,Humberto Falcón Estrada,Enrique Trejo Torres,,,,,5301720,1325441.627,274712.5287,6901874.156,6901874.156,3466125.844,28757.81,159.7656055,2700000000,1000000,1000000,3864,129.0840863,153.4065191,1,PREPARACIÓN DEL TERRENO,21600,0,21600,144,2,SIEMBRA,1025400,0,1025400,60,3,FERTILIZACIÓN,1127540.066,0,1127540.066,0,4,LABORES CULTURALES,474000,0,474000,2360,5,RIEGOS,75000,0,75000,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",192410.1607,0,192410.1607,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",831911.4,0,831911.4,1300,8,COMERCIALIZACIÓN,828000,0,828000,0,9,DIVERSOS,2051300,0,2051300,0
2016,1,PRIMAVERA-VERANO,PV,PV - 2016,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,24,SAN LUIS POTOSI,103,ALTIPLANO POTOSINO,153,TOMATE,3,Autorizado,01-mar-16,30-abr-16,01-jun-16,30-nov-16,100,180,130,4000,7500,5500,715000,0,464567.3794,4504.327795,0.2,0.2,0.0965,0.0965,31-dic-16,01-feb-16,01-abr-16,01-may-16,01-jun-16,01-jul-16,01-dic-16,,,Manuel Coeto Lira,Francisco García García,371630,92937.3794,22688.9705,491760.6777,371630,92937.3794,22688.9705,491760.6777,491760.6777,223239.3223,3782.77,89.41103231,150000,10000,10000,502.1875,71.69435827,84.46679625,1,PREPARACIÓN DEL TERRENO,18523.06537,795.2228571,19318.28823,2.1875,2,SIEMBRA,37328,0,37328,8,3,FERTILIZACIÓN,79038,0,79038,7,4,LABORES CULTURALES,23480,0,23480,156,5,RIEGOS,14604.31403,3709.104938,18313.41896,72,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",32104,0,32104,32,7,"COSECHA, SELECCIÓN Y EMPAQUE",153750,0,153750,225,8,COMERCIALIZACIÓN,95940,0,95940,0,9,DIVERSOS,9800,0,9800,0
2016,2,OTOÑO-INVIERNO,OI,OI - 2016,3,TEMPORAL-MEJORADA-FERTILIZADA,1,TRADICIONAL,18,NAYARIT,109,AGENCIAS DE NAYARIT,118,SORGO,3,Autorizado,01-nov-16,15-dic-16,15-mar-17,30-abr-17,4,5.5,5,2900,3200,3100,15500,,11670,0,0.15,0.22,0.12,0.12,30-jun-17,01-oct-16,01-dic-16,01-ene-17,01-mar-17,,,,,Jesús Elias Mundo Solis,Simón Campos Pérez,9910,1760,832.116,12502.116,9100,2570,763.5888,12433.5888,12433.5888,3066.4112,2486.72,4.010835097,,6000,6000,3,3.181802839,3.764516129,1,PREPARACIÓN DEL TERRENO,2400,0,2400,0,2,SIEMBRA,2000,0,2000,0,3,FERTILIZACIÓN,2450,0,2450,0,4,LABORES CULTURALES,400,0,400,0,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1920,0,1920,3,7,"COSECHA, SELECCIÓN Y EMPAQUE",1300,0,1300,0,0,,0,0,0,0,9,DIVERSOS,1200,0,1200,0
2016,2,OTOÑO-INVIERNO,OI,OI - 2016,3,TEMPORAL-MEJORADA-FERTILIZADA,1,TRADICIONAL,26,SONORA,56,AGENCIAS DE SONORA,123,HIGUERILLA,3,Autorizado,15-jul-16,31-jul-16,01-nov-16,30-nov-16,1.4,2.4,1.9,11016,14688,12448,23651.2,,13156.7451,511.4930706,0.1,0.2,0.12,0.12,31-dic-16,01-jul-16,01-ago-16,01-sep-16,01-oct-16,01-nov-16,01-dic-16,,,Felipe de Jesús Pacheco Facio,Antonio Godina González,11690,1316.745096,588.5383927,14106.77656,10390,2616.745096,523.1452379,14041.3834,14041.3834,9609.816595,7390.2,1.128003166,25000,3000,1500,5.6160625,0.876698686,1.044886335,1,PREPARACIÓN DEL TERRENO,542.1976679,152.24418,694.4418479,0.1753125,2,SIEMBRA,4452.250761,142.0282286,4594.27899,0.1125,3,FERTILIZACIÓN,2860,0,2860,1,4,LABORES CULTURALES,1142.155071,103.6144,1245.769471,4.155,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2007.141596,113.606262,2120.747858,0.17325,7,"COSECHA, SELECCIÓN Y EMPAQUE",1153,0,1153,0,0,,0,0,0,0,9,DIVERSOS,1000,0,1000,0
2016,2,OTOÑO-INVIERNO,OI,OI - 2016,3,TEMPORAL-MEJORADA-FERTILIZADA,1,TRADICIONAL,28,TAMAULIPAS,83,TAMAULIPAS NORTE,118,SORGO,3,Autorizado,20-ene-17,15-mar-17,18-jul-17,15-ago-17,3,4,3.5,2700,3300,2970,10395,700,6660.209186,1281.567595,0.21,0.21,0.12,0.12,30-sep-17,01-sep-16,30-nov-16,01-dic-16,01-feb-17,01-mar-17,01-jul-17,,,Rigoberto Calderón Elizalde,Efraín Reyes Rodríguez,5250,1410.209186,525.0050122,8466.781793,5250,1410.209186,525.0050122,8466.781793,8466.781793,1928.218207,2419.08,2.85076828,30000,2000,2000,1.8025,1.944446132,2.242494675,1,PREPARACIÓN DEL TERRENO,1695.155816,420.0127307,2115.168547,0.3325,2,SIEMBRA,1291.822581,246.37632,1538.198901,0.2,3,FERTILIZACIÓN,796,0,796,0,4,LABORES CULTURALES,530.7216749,125.603344,656.3250189,0.1075,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1054.759113,78.3252,1133.084313,1.1625,7,"COSECHA, SELECCIÓN Y EMPAQUE",463.75,411.25,875,0,8,COMERCIALIZACIÓN,210,0,210,0,9,DIVERSOS,618,0,618,0
2016,2,OTOÑO-INVIERNO,OI,OI - 2016,4,TEMPORAL-MEJORADA-SIN FERTILIZAR,1,TRADICIONAL,24,SAN LUIS POTOSI,104,HUASTECA POTOSINA,118,SORGO,3,Autorizado,15-oct-16,15-dic-16,01-abr-17,10-may-17,2,4.5,2.4,2800,3800,3000,7200,1300,5985.994,1170.006,0.2,0.2,0.132,0.132,30-jun-17,01-nov-16,31-dic-16,01-ene-17,30-sep-17,,,,,Liliana Sánchez Cortés,Juan José Mejia Pacheco,4780,1205.994,374.7506165,7530.750617,4780,1205.994,374.7506165,7530.750617,7530.750617,-330.7506165,3137.81,2.510250206,32000,6500,3200,0,1.718250206,1.995331333,1,PREPARACIÓN DEL TERRENO,600,0,600,0,2,SIEMBRA,1705,0,1705,0,3,FERTILIZACIÓN,1350,0,1350,0,4,LABORES CULTURALES,800,0,800,0,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",981,0,981,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",549.994,520.006,1070,0,0,,0,0,0,0,9,DIVERSOS,0,650,650,0
2016,2,OTOÑO-INVIERNO,OI,OI - 2016,4,TEMPORAL-MEJORADA-SIN FERTILIZAR,1,TRADICIONAL,28,TAMAULIPAS,83,TAMAULIPAS NORTE,118,SORGO,3,Autorizado,20-ene-17,15-mar-17,18-jul-17,15-ago-17,2.4,3.6,3,2700,3300,2970,8910,700,5801.459186,1170.317595,0.2,0.2,0.12,0.12,30-sep-17,01-sep-16,30-nov-16,01-dic-16,01-feb-17,01-mar-17,01-jul-17,,,Rigoberto Calderón Elizalde,Efraín Reyes Rodríguez,4630,1171.459186,481.7936453,7453.570426,4630,1171.459186,481.7936453,7453.570426,7453.570426,1456.429574,2484.52,2.509619672,30000,2000,2000,1.8025,1.721142642,1.953353261,1,PREPARACIÓN DEL TERRENO,1695.155816,420.0127307,2115.168547,0.3325,2,SIEMBRA,1291.822581,246.37632,1538.198901,0.2,0,,0,0,0,0,4,LABORES CULTURALES,530.7216749,125.603344,656.3250189,0.1075,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",959.7591133,78.3252,1038.084313,1.1625,7,"COSECHA, SELECCIÓN Y EMPAQUE",450,300,750,0,8,COMERCIALIZACIÓN,180,0,180,0,9,DIVERSOS,694,0,694,0
2016,2,OTOÑO-INVIERNO,OI,OI - 2016,7,GRAVEDAD-MEJORADA-FERTILIZADA,1,TRADICIONAL,2,BAJA CALIFORNIA NTE,57,AGENCIAS DE BAJA CALIFORNIA,117,TRIGO,3,Autorizado,15-nov-16,31-dic-16,10-may-17,30-jun-17,4.44,7.21,6.49,3500,4000,3750,24337.5,983,20767.0239,1014.685714,0.2,0.2,0.1,0.1,10-ago-17,01-sep-16,31-oct-16,01-nov-16,31-ene-17,01-feb-17,31-mar-17,01-abr-17,30-may-17,Sergio Urzúa Soria,Sergio Rojas López,16590,4177.023898,1207.44672,22989.15633,16590,4177.023898,1207.44672,22989.15633,22989.15633,1348.343668,3542.24,6.130441688,80000,7000,7000,3.9875,4.745985792,5.537873039,1,PREPARACIÓN DEL TERRENO,2244.980331,675.4857143,2920.466045,0.775,2,SIEMBRA,1563.143141,178.2857143,1741.428855,0.125,3,FERTILIZACIÓN,6719.285998,100.5714286,6819.857427,0.125,0,,0,0,0,0,5,RIEGOS,2121,0,2121,2.9,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",1908.114428,60.34285714,1968.457285,0.0625,7,"COSECHA, SELECCIÓN Y EMPAQUE",2012.5,0,2012.5,0,0,,0,0,0,0,9,DIVERSOS,4198,0,4198,0
